#time,pitch,yaw,roll,x,y,z
13000,6.301225084126871,0.0,-123.4698697963068,463.67699418252124,105.37135605301039,663.7124432384826
13100,6.309048653494562,0.0,-124.17464024997963,465.6100640839617,105.69693689470205,664.1350505757338
13200,6.317218486344715,0.0,-124.87945530722044,467.53913361493903,106.01328464326414,664.528648275582
13300,6.325538524314918,0.0,-125.58429424561885,469.46341458087136,106.31921888186136,664.8922716811172
13400,6.333812709042762,0.0,-126.2891363427648,471.38211878717664,106.6135591936584,665.2249561354306
13500,6.341844982165837,0.0,-126.99396087624797,473.2944580392734,106.89512516182005,665.5257369816119
13600,6.349439285321729,0.0,-127.69874712365814,475.19964414257925,107.16273636951095,665.7936495627519
13700,6.35639956014803,0.0,-128.40347436258506,477.09688890251266,107.41521239989584,666.0277292219407
13800,6.362529748282327,0.0,-129.10812187061848,478.98540412449177,107.65137283613944,666.227011302269
13900,6.367633791362208,0.0,-129.81266892534813,480.86440161393466,107.87003726140651,666.3905311468272
14000,6.371515631025266,0.0,-130.51709480436384,482.73309317625933,108.0700252588617,666.5173240987058
14100,6.373979208909086,0.0,-131.22137878525533,484.5906906168841,108.25015641166978,666.6064255009951
14200,6.374828466651258,0.0,-131.92550014561238,486.43640574122696,108.40925030299543,666.6568706967853
14300,6.373867345889372,0.0,-132.62943816302476,488.26945035470635,108.54612651600341,666.6676950291675
14400,6.370899788261015,0.0,-133.33317211508216,490.08903626273985,108.65960463385838,666.6379338412312
14500,6.36572973540378,0.0,-134.03668127937445,491.89437527074614,108.74850423972512,666.5666224760676
14600,6.358161128955253,0.0,-134.73994493349136,493.6846791841429,108.8116449167683,666.4527962767667
14700,6.34799791055302,0.0,-135.44294235502252,495.4591598083486,108.84784624815268,666.2954905864191
14800,6.335044021834675,0.0,-136.14565282155795,497.2170289487813,108.85592781704294,666.0937407481152
14900,6.319103404437804,0.0,-136.8480556106871,498.957498410859,108.83470920660379,665.8465821049452
15000,6.29998,0.0,-137.55013,500.67977999999994,108.78300999999999,665.55305
15100,6.204919096142297,0.0,-139.74682325112371,502.32737982919184,108.68977813081332,665.223994580088
15200,6.049838248203041,0.0,-142.023724561599,504.01226706967964,108.54002041270577,664.8406013529593
15300,5.838501613666554,0.0,-144.37571201279005,505.73172496277454,108.33665367263588,664.4045361760038
15400,5.574673350017161,0.0,-146.79766368606101,507.4830367497881,108.08259473756223,663.9174649066111
