#time,pitch,yaw,roll,x,y,z
5700,-11.709896914607109,0.15521731380975964,16.578294275114445,-381.9252115781736,103.70772880656006,193.1462410404527
5800,-11.01855860212465,0.1980181013386968,16.427728304682482,-382.3158555353647,104.1805690514568,195.3191859340086
5900,-10.23839953019813,0.24464959618519808,16.24799473975408,-382.64933722432517,104.68224792449736,197.54622441044643
6000,-9.374327958798387,0.294669793658775,16.041065406784444,-382.9295491494288,105.21066064806645,199.8228523876979
6100,-8.431252147896261,0.3476366890689399,15.808912132228787,-383.1603838150492,105.76370244454863,202.1445657836945
6200,-7.414080357462582,0.40310827772520436,15.553506742542313,-383.34573372556,106.33926853632867,204.50686051636805
6300,-6.3277208474682025,0.46064255493708,15.276821064180231,-383.4894913853348,106.93525414579116,206.90523250365007
6400,-5.177081877883952,0.5197975160140793,14.980826923597757,-383.595549298747,107.54955449532073,209.33517766347217
6500,-3.967071708680674,0.5801311562657135,14.667496147250098,-383.6677999701707,108.18006480730207,211.79219191376603
6600,-2.702598599829214,0.6412014710014944,14.338800561592471,-383.710135903979,108.82468030411985,214.27177117246325
6700,-1.388570811300407,0.702566455530934,13.996711993080075,-383.7264496045456,109.48129620815862,216.76941135749544
6800,-0.029896603065079574,0.7637841051635448,13.643202268168128,-383.72063357624444,110.14780774180315,219.28060838679426
6900,1.368515764905923,0.8244124152088379,13.280243213311838,-383.69658032344876,110.82211012743807,221.80085817829138
7000,2.801758032641742,0.884009380976325,12.909806654966413,-383.65818235053246,111.50209858744796,224.32565664991836
7100,4.2649219401715595,0.9421329977755184,12.533864419587069,-383.60933216186896,112.18566834421755,226.8504997196069
7200,5.753099227524533,0.9983412609159301,12.154388333629013,-383.5539222618319,112.87071462013142,229.3708833052885
7300,7.261381634729812,1.0521921657070707,11.773350223547457,-383.4958451547949,113.55513263757429,231.88230332489485
7400,8.784860901816575,1.1032437074584536,11.392721915797603,-383.4389933451316,114.23681761893079,234.3802556963577
7500,10.31862876881397,1.1510538814795903,11.014475236834672,-383.3872593372157,114.91366478658554,236.86023633760848
7600,11.857776975751156,1.1951806830799916,10.640582013113871,-383.3445356354206,115.58356936292324,239.31774116657894
7700,13.397397262657313,1.2351821075691707,10.273014071090406,-383.31471474412,116.2444265703285,241.74826610120067
7800,14.932581369561564,1.2706161502566384,9.913743237219494,-383.3016891676876,116.89413163118599,244.1473070594053
7900,16.458421036493096,1.3010408064519068,9.564741337956342,-383.309351410497,117.5305797678804,246.51035995912457
8000,17.970008003481087,1.326014071464488,9.227980199756153,-383.3415939769217,118.15166620279629,248.83292071828998
8100,19.462434010554638,1.3450939406038935,8.905431649074156,-383.4023093713352,118.75528615831837,251.110485254833
8200,20.930790797742976,1.3578384091796356,8.599067512365538,-383.4953900981115,119.3393348568313,253.33854948668562
8300,22.37017010507525,1.3638054725012256,8.310859616085526,-383.62472866162386,119.90170752071974,255.51260933177932
8400,23.775663672580556,1.3625531258781762,8.04277978668933,-383.79421756624606,120.44029937236829,257.6281607080456
8500,25.142363240288148,1.353639364619998,7.79679985063215,-384.0077493163517,120.95300563416163,259.6806995334162
8600,26.465360548227117,1.3366221840362038,7.574891634369203,-384.26921641631424,121.43772152848442,261.6657217258228
8700,27.739747336426653,1.3110595794363054,7.3790269643557,-384.58251137050763,121.89234227772133,263.57872320319694
8800,28.960615344915926,1.276509546129814,7.211177667046844,-384.9515266833051,122.31476310425695,265.4151998834702
8900,30.123056313724074,1.232530079426242,7.073315568897852,-385.38015485908033,122.70287923047599,267.17064768457436
9000,31.222161982880266,1.178679174635101,6.967412496363935,-385.87228840220723,123.05458587876308,268.840562524441
9100,32.25302409241367,1.1145148270659022,6.895440275900297,-386.4318198170591,123.36777827150286,270.42044032100165
9200,33.21073438235342,1.039595032028159,6.859370733962155,-387.0626416080097,123.64035163108,271.905776992188
9300,34.09038459272871,0.9534777848313826,6.861175697004715,-387.7686462794325,123.87020117987912,273.2920684559317
9400,34.8870664635687,0.855721080785083,6.90282699148319,-388.5537263357012,124.05522214028491,274.5748106301644
9500,35.595871734902516,0.7458829151987751,6.98629644385279,-389.4217742811895,124.19330973468205,275.74949943281763
9600,36.21189214675936,0.6235212833819693,7.11355588056872,-390.3766826202709,124.28235918545509,276.81163078182317
9700,36.730219439168366,0.48819418064417575,7.286577128086199,-391.42234385731905,124.32026571498879,277.75670059511253
9800,37.14594535215869,0.33945960229490957,7.507332012860428,-392.5626504967076,124.30492454566773,278.5802047906174
9900,37.45416162575952,0.1768755436436813,7.777792361346624,-393.80149504280996,124.2342308998766,279.27763928626933
10000,37.64996,0.0,8.09993,-395.14277,124.10608000000002,279.8445
10100,37.73417088081768,-0.16392955521643873,8.403272109765096,-395.953840653634,124.0052442341229,280.1100054242179
10200,37.75912972316583,-0.3491100807975965,8.73364756794746,-396.7903327679251,123.883742382819,280.33471901523853
10300,37.72705454812015,-0.5545094891691057,9.09024601907263,-397.65149116879206,123.74238115950362,280.51998854624827
10400,37.64016337675639,-0.7790956927565987,9.472257107666145,-398.53656068215423,123.58196727759228,280.6671617904339
10500,37.50067423015028,-1.0218366039857105,9.878870478253559,-399.44478613393034,123.40330745050022,280.7775865209815
10600,37.31080512937755,-1.2817001352820694,10.309275775360398,-400.3754123500397,123.20720839164301,280.8526105110779
10700,37.07277409551391,-1.5576541990713098,10.762662643512202,-401.32768415640123,122.9944768144359,280.89358153390964
10800,36.7887991496351,-1.8486667077790644,11.238220727234518,-402.3008463789341,122.76591943229433,280.90184736266315
10900,36.46109831281688,-2.1537055738309654,11.735139671052885,-403.29414384355726,122.52234295863371,280.878755770525
11000,36.09188960613494,-2.4717387096526453,12.252609119492844,-404.3068213761898,122.26455410686941,280.82565453068156
11100,35.68339105066504,-2.8017340276697373,12.789818717079934,-405.3381238027509,121.99335959041682,280.74389141631957
11200,35.23782066748288,-3.1426594403078765,13.345958108339701,-406.38729594915947,121.70956612269136,280.63481420062544
11300,34.757396477664216,-3.493482859992686,13.920216937797669,-407.4535826413346,121.4139804171084,280.4997706567857
11400,34.24433650228475,-3.8531721991498102,14.5117848499794,-408.5362287051954,121.10740918708335,280.3401085579869
11500,33.70085876242024,-4.2206953702048775,15.119851489410424,-409.6344789666608,120.79065914603157,280.1571756774156
11600,33.12918127914641,-4.595020285583512,15.74360650061627,-410.7475782516501,120.46453700736849,279.95231978825814
11700,32.53152207353898,-4.97511485771135,16.38223952812249,-411.8747713860821,120.12984948450953,279.7268886637014
11800,31.91009916667369,-5.35994699901404,17.034940216454643,-413.015303195876,119.78740329087,279.48223007693156
11900,31.267130579626258,-5.748484621917198,17.70089821013824,-414.16841850695096,119.43800513986537,279.2196918011352
12000,30.604834333472432,-6.1396956388464545,18.379303153698828,-415.3333621452258,119.08246174491097,278.940621609499
12100,29.925428449287924,-6.532547962227454,19.06934469166196,-416.50937893661956,118.7215798194222,278.6463672752093
12200,29.23113094814847,-6.926009504485815,19.77021246855316,-417.6957137070517,118.35616607681453,278.3382765714528
12300,28.524159851129802,-7.319048178047186,20.48109612889798,-418.8916112824408,117.98702723050329,278.0176972714159
12400,27.806733179307642,-7.710631895337191,21.20118531722197,-420.0963164887063,117.61496999390388,277.6859771482852
12500,27.081068953757743,-8.099728568781456,21.92966967805064,-421.30907415176694,117.24080108043167,277.34446397524715
12600,26.34938519555582,-8.485306110805622,22.665738855909545,-422.52912909754207,116.86532720350212,276.9945055254883
12700,25.613899925777584,-8.866332433835325,23.408582495324232,-423.7557261519504,116.48935507653054,276.63744957219524
12800,24.876831165498793,-9.241775450296192,24.157390240820256,-424.9881101409113,116.11369141293238,276.2746438885544
12900,24.140396935795174,-9.61060307261385,24.911351736923127,-426.2255258903438,115.73914292612302,275.90743624775234
13000,23.406815257742437,-9.971783213213945,25.669656628158396,-427.46721822616666,115.36651632951785,275.53717442297557
13100,22.67830415241634,-10.324283784522091,26.431494559051607,-428.7124319742994,114.99661833653226,275.16520618741066
13200,21.957081640892575,-10.667072698963942,27.196055174128297,-429.9604119606608,114.63025566058167,274.79287931424403
13300,21.24536574424691,-10.999117868965119,27.96252811791401,-431.2104030111699,114.26823501508143,274.4215415766623
13400,20.545374483555065,-11.31938720695125,28.730103034934277,-432.4616499517457,113.91136311344695,274.052540747852
13500,19.859325879892758,-11.626848625347977,29.497969569714662,-433.71339760830756,113.56044666909362,273.6872246009996
13600,19.189437954335737,-11.920470036580923,30.26531736678067,-434.96489080677435,113.21629239543688,273.3269409092917
13700,18.537928727959702,-12.199219353075732,31.03133607065788,-436.215374373065,112.87970700589204,272.97303744591466
13800,17.907016221840415,-12.462064487258031,31.79521532587181,-437.4640931330989,112.55149721387457,272.6268619840552
13900,17.298918457053595,-12.707973351553445,32.55614477694798,-438.7102919127948,112.23246973279979,272.28976229689977
14000,16.715853454674967,-12.935913858387615,33.31331406841197,-439.9532155380719,111.92343127608316,271.9630861576348
14100,16.160039235780264,-13.14485392018618,34.06591284478931,-441.1921088348492,111.62518855714006,271.6481813394469
14200,15.633693821445208,-13.333761449374762,34.81313075060554,-442.42621662904565,111.33854828938581,271.34639561552257
14300,15.139035232745549,-13.50160435837899,35.55415743038618,-443.65478374658073,111.06431718623593,271.05907675904837
14400,14.678281490756998,-13.647350559624508,36.2881825286568,-444.87705501337297,110.8033019611057,270.7875725432108
14500,14.253650616555296,-13.769967965536939,37.0143956899429,-446.0922752553418,110.55630932741056,270.5332307411964
14600,13.867360631216163,-13.868424488541923,37.73198655877007,-447.29968929840624,110.32414599856592,270.2973991261917
14700,13.521629555815338,-13.941688041065087,38.440144779663825,-448.4985419684851,110.10761868798716,270.08142547138317
14800,13.218675411428553,-13.988726535532066,39.138059997149696,-449.6880780914978,109.90753410908964,269.88665754995736
14900,12.960716219131532,-14.008507884368495,39.82492185575324,-450.8675424933629,109.72469897528877,269.7144431351008
15000,12.74997,-14.0,40.49992,-452.03618,109.55992,269.56613
15100,12.516141415360085,-13.938960767879536,41.43165726115546,-453.34523949806237,109.39125343764209,269.43131611911485
15200,12.332852825315875,-13.821320061926889,42.363635857800084,-454.6854918309144,109.23087126476256,269.3278641224236
15300,12.19842208373738,-13.64918955393035,43.29594342059553,-456.05502517470296,109.07867203243322,269.25399195920716
15400,12.111167044494618,-13.42468091567821,44.22866758020342,-457.4519277055748,108.93455429172579,269.2079175787465
15500,12.069405561457593,-13.149905818958747,45.16189596728538,-458.8742875996771,108.7984165937121,269.1878589303226
15600,12.071455488496326,-12.826975935560258,46.09571621250305,-460.32019303315667,108.67015748946395,269.19203396321643
15700,12.11563467948083,-12.458002937271026,47.030215946518055,-461.7877321821604,108.54967553005307,269.21866062670887
15800,12.200260988281116,-12.045098495879346,47.96548279999203,-463.2749932228352,108.43686926655121,269.2659568700809
15900,12.323652268767194,-11.590374283173498,48.90160440358664,-464.78006433132805,108.33163725003023,269.3321406426135
16000,12.484126374809087,-11.09594197094178,49.83866838796345,-466.3010336837859,108.23387803156187,269.41542989358766
16100,12.6800011602768,-10.563913230972464,50.776762383784146,-467.83598945635555,108.14349016221793,269.5140425722843
16200,12.909594479040347,-9.996399735053853,51.71597402171031,-469.383019825184,108.06037219307011,269.62619662798437
16300,13.171224184969743,-9.395513154974225,52.656390932403625,-470.9402129664183,107.98442267519033,269.7501100099689
16400,13.463208131935009,-8.763365162521872,53.5981007465257,-472.505657056205,107.91554015965023,269.88400066751876
16500,13.783864173806133,-8.102067429485082,54.54119109473815,-474.07744027069134,107.85362319752164,270.0260865499149
16600,14.13151016445316,-7.413731627652148,55.48574960770266,-475.6536507860242,107.79857033987638,270.1745856064383
16700,14.504463957746083,-6.70046942881135,56.43186391608079,-477.2323767783504,107.75028013778616,270.32771578637
16800,14.901043407554917,-5.96439250475098,57.37962165053423,-478.8117064238169,107.70865114232282,270.48369503899085
16900,15.31956636774969,-5.207612527259319,58.32911044172458,-480.38972789857064,107.6735819045581,270.6407413135819
17000,15.758350692200397,-4.432241168124671,59.28041792031348,-481.9645293787585,107.64497097556381,270.7970725594239
17100,16.215714234777053,-3.640390099135314,60.23363171696256,-483.5341990405276,107.6227169064117,270.9509067257981
17200,16.68997484934969,-2.834170992079529,61.18883946233349,-485.09682506002446,107.60671824817356,271.10046176198534
17300,17.179450389788304,-2.01569551874561,62.14612878708785,-486.65049561339634,107.59687355192119,271.2439556172664
17400,17.6824587099629,-1.1870753509218543,63.10558732188725,-488.19329887679,107.5930813687263,271.3796062409225
17500,18.197317663743515,-0.35042216039654184,64.06730269739339,-489.72332302635243,107.59524024966075,271.5056315822345
17600,18.72234510500015,0.49215238104204806,65.03136254426786,-491.23865623823065,107.60324874579626,271.62024959048335
17700,19.255858887602827,1.3385366016056204,65.99785449317231,-492.7373866885714,107.61700540820468,271.72167821495
17800,19.79617686542154,2.1866188295058753,66.96686617476837,-494.21760255352166,107.6364087879577,271.8081354049154
17900,20.341616892326307,3.0342873929545346,67.93848521971765,-495.67739200922813,107.66135743612713,271.8778391096605
18000,20.890496822187163,3.879430620163319,68.91279925868182,-497.11484323183817,107.69174990378478,271.9290072784663
18100,21.4411345088741,4.719936839343935,69.88989592232247,-498.5280443974986,107.72748474200246,271.9598578606138
18200,21.991847806257134,5.553694378708082,70.86986284130126,-499.915083682356,107.76846050185185,271.96860880538384
18300,22.54095456820628,6.378591566467481,71.85278764627981,-501.2740492625576,107.8145757344048,271.9534780620574
18400,23.086772648591563,7.192516730833856,72.83875796791976,-502.6030293142502,107.86572899073305,271.91268357991555
18500,23.627619901282973,7.993358200018905,73.82786143688271,-503.9001120135809,107.92181882190843,271.8444433082391
18600,24.161814180150547,8.77900430223434,74.82018568383035,-505.16338553669635,107.98274377900265,271.7469751963091
18700,24.687673339064276,9.54734336569187,75.81581833942427,-506.39093805974363,108.04840241308753,271.6184971934064
18800,25.203515231894194,10.296263718603223,76.8148470343261,-507.5808577588695,108.11869327523482,271.4572272488122
18900,25.707657712510304,11.0236536891801,77.8173593991975,-508.7312328102211,108.19351491651635,271.2613833118072
19000,26.198418634782623,11.727401605634208,78.82344306470009,-509.84015138994533,108.27276588800387,271.02918333167247
19100,26.674115852581142,12.405395796177261,79.83318566149546,-510.90570167418895,108.35634474076919,270.758845257689
19200,27.133067219775917,13.055524589020989,80.84667482024533,-511.9259718390989,108.44415002588403,270.4485870391376
19300,27.573590590236925,13.675676312377087,81.86399817161127,-512.8990500608224,108.5360802944202,270.09662662529945
19400,27.9940038178342,14.263739294457265,82.8852433462549,-513.823024515506,108.63203409744946,269.70118196545536
19500,28.39262475643774,14.817601863473238,83.91049797483785,-514.6959833792966,108.73190998604362,269.2604710088862
19600,28.767771259917573,15.335152347636726,84.93984968802181,-515.5160148283414,108.83560651127445,268.772711704873
19700,29.117761182143703,15.814279075159437,85.97338611646838,-516.2812070387872,108.9430222242137,268.2361220026969
19800,29.44091237698614,16.252870374253074,87.01119489083916,-516.9896481867811,109.05405567593321,267.6489198516388
19900,29.735542698314894,16.648814573129354,88.05336364179583,-517.6394264484696,109.16860541750472,267.0093232009795
20000,29.99997,17.0,89.09998000000002,-518.22863,109.28657,266.31555
20100,30.433120415562897,17.54041938511508,91.01659304034585,-518.695215888211,109.39983814123347,265.637007455757
20200,30.84781421807311,17.996417972981405,93.03114548209781,-519.1117897413551,109.52823084830914,264.87601525915636
20300,31.24445201162306,18.371026095607853,95.13800688858551,-519.4800248083377,109.67103095131785,264.03653366843025
20400,31.62343440030516,18.66727408500329,97.33154682313852,-519.8015943380643,109.82752128035054,263.1225229418107
20500,31.985161988211832,18.888192273176596,99.60613484908644,-520.0781715794405,109.99698466549805,262.13794333753
20600,32.3300353794355,19.03681099213666,101.95614052975893,-520.3114297813714,110.17870393685142,261.08675511382023
