#time,pitch,yaw,roll,x,y,z
0,29.550093,0.0,-240.9003,171.90698067657638,177.3841054506896,606.6434086624538
100,29.55281842050323,0.0,-240.8434254610748,171.81796123142783,177.33162254142152,606.5691683136101
200,29.56290406578201,0.0,-240.687640575429,171.56310197921403,177.18102614028243,606.3571481954784
300,29.57935490928666,0.0,-240.43674681763864,171.14780785220307,176.93588147167108,606.011268562728
400,29.601175924467356,0.0,-240.0945456622787,170.57748378266626,176.5997537599882,605.5354496700284
500,29.627372084774315,0.0,-239.664838583924,169.8575347028706,176.17620822963352,604.9336117720485
600,29.656948363657953,0.0,-239.15142705715215,168.99336554508224,175.66881010500387,604.2096751234553
700,29.6889097345683,0.0,-238.5581125565359,167.99038124157633,175.08112461050382,603.3675599789235
800,29.722261170955523,0.0,-237.88869655665258,166.85398672461673,174.41671697052863,602.4111865931246
900,29.756007646270184,0.0,-237.14698053207707,165.58958692647366,173.67915240947818,601.3444752207124
1000,29.789154133962445,0.0,-236.33676595738476,164.202586779417,172.87199615175692,600.1713461163718
1100,29.820705607482317,0.0,-235.46185430715227,162.69839121571226,171.99881342175615,598.8957195347714
1200,29.84966704028041,0.0,-234.5260470559516,161.08240516762956,171.06316944388246,597.521515730567
1300,29.8750434058066,0.0,-233.53314567836162,159.36003356744274,170.06862944253507,596.0526549584413
1400,29.89583967751128,0.0,-232.48695164895656,157.53668134741446,169.01875864210768,594.4930574730593
1500,29.911060828844697,0.0,-231.39126644231195,155.61775343981552,167.9171222670058,592.8466435290969
1600,29.919711833256997,0.0,-230.24989153300407,153.60865477691476,166.76728554162702,591.1173333812027
1700,29.92079766419871,0.0,-229.06662839560664,151.514790290981,165.572813690371,589.3090472840668
1800,29.91332329511968,0.0,-227.84527850469513,149.34156491428308,164.33727193763735,587.4257054923515
1900,29.89629369947047,0.0,-226.58964333484596,147.09438357908974,163.0642255078256,585.4712282607264
2000,29.86871385070119,0.0,-225.30352436063515,144.7786512176698,161.75723962533667,583.4495358438605
2100,29.829588722262102,0.0,-223.99072305663742,142.39977276229212,160.41987951456503,581.364548496423
2200,29.77792328760345,0.0,-222.65504089742936,139.96315314522548,159.05571039991673,579.220186473088
2300,29.71272252017546,0.0,-221.30027935758295,137.47419729873866,157.66829750579086,577.0203700285151
2400,29.63299139342851,0.0,-219.93023991167803,134.93831015509855,156.2612060565807,574.7690194173709
2500,29.53773488081259,0.0,-218.54872403428692,132.36089664657982,154.83800127669213,572.4700548943481
2600,29.425957955777967,0.0,-217.15953319998607,129.7473617054454,153.40224839052436,570.1273967140924
2700,29.296665591775096,0.0,-215.76646888335023,127.10311026396604,151.95751262247353,567.7449651312809
2800,29.14886276225419,0.0,-214.37333255895638,124.43354725441057,150.50735919694097,565.3266804005773
2900,28.981554440665168,0.0,-212.98392570137906,121.74407760904779,149.05535333832503,562.8764627766628
3000,28.793745600458756,0.0,-211.6020497851939,119.04010626014653,147.60506027102917,560.3982325142049
3100,28.58444121508488,0.0,-210.23150628497615,116.32703813997557,146.16004521944916,557.8959098678635
3200,28.352646257993854,0.0,-208.87609667530185,113.61027818080373,144.72387340798582,555.3734150923126
3300,28.097365702635933,0.0,-207.5396224307454,110.8952313148998,143.30011006103882,552.8346684422215
3400,27.817604522461394,0.0,-206.22588502588275,108.18730247453263,141.89232040300698,550.283590172257
