#time,pitch,yaw,roll,x,y,z
6500,4.140806311742422,42.83064866662631,-6.3139923640525115,659.1886569481134,94.13343527304909,-68.64272970167936
6600,4.057827407217903,46.56350009570197,-5.086428128970752,657.6096826515989,93.8730983617063,-68.71548033180338
6700,3.9880859971250238,50.46066819861887,-3.8146633184146457,656.0275670679383,93.6155939378182,-68.77659962026418
6800,3.9325732420687918,54.5053234872763,-2.5037323247861636,654.4427328249827,93.36171512996974,-68.82618884537104
6900,3.8922803026542216,58.680636473573315,-1.1586695404873284,652.8556025505827,93.11225506674586,-68.8643492854331
7000,3.8681983394863173,62.96977766940921,0.2154906420798941,651.266598872588,92.8680068767315,-68.89118221875948
7100,3.8613185131700924,67.35591758668309,1.6137138305134862,649.67614441885,92.62976368851156,-68.90678892365943
7200,3.8726319843105554,71.8222267372942,3.030965632411479,648.0846618172188,92.39831863067104,-68.91127067844214
7300,3.9031299135127213,76.35187563314173,4.462211655371859,646.4925736955447,92.17446483179481,-68.9047287614167
7400,3.953803461381592,80.92803478612478,5.902417506992627,644.9003026816788,91.95899542046784,-68.88726445089236
7500,4.025643788522182,85.53387470814259,7.346548794871801,643.308271403471,91.75270352527504,-68.85897902517826
7600,4.119642055539505,90.15256591109438,8.7895711266074,641.7169024887722,91.55638227480138,-68.8199737625836
7700,4.236789423038561,94.76727890687928,10.226450109797412,640.1266185654329,91.37082479763174,-68.77034994141752
7800,4.37807705162437,99.36118420739649,11.65215135203983,638.5378422613035,91.19682422235113,-68.71020883998926
7900,4.544496101901935,103.91745232454518,13.06164046093268,636.9509962042345,91.0351736775444,-68.63965173660796
8000,4.737037734476276,108.41925377022459,14.44988304407398,635.3665030220764,90.88666629179657,-68.55877990958275
8100,4.956693109952391,112.84975905633391,15.811844709061715,633.7847853426798,90.75209519369254,-68.4676946372229
8200,5.2044533889352955,117.19213869477217,17.142491063493885,632.2062657938949,90.6322535118172,-68.3664971978375
8300,5.481309732030001,121.42956319743871,18.436787714968503,630.6313670035729,90.52793437475556,-68.25528886973581
8400,5.788253299841513,125.54520307623267,19.689700271083595,629.0605115995636,90.4399309110925,-68.13417093122695
8500,6.126275252974848,129.52222884305328,20.89619433943715,627.494122209718,90.36903624941299,-68.0032446606201
8600,6.4963667520350095,133.34381100979962,22.051235527627167,625.9326214618862,90.31604351830192,-67.86261133622446
8700,6.89951895762701,136.99312008837097,23.14978944325165,624.3764319839191,90.2817458463443,-67.71237223634918
8800,7.336723030355861,140.45332659066645,24.186821693908627,622.8259764036669,90.26693636212495,-67.55262863930345
8900,7.808970130826575,143.70760102858532,25.157297887196098,621.2816773489803,90.27240819422893,-67.38348182339645
9000,8.317251419644153,146.7391139140267,26.05618363071204,619.7439574477098,90.2989544712411,-67.20503306693735
9100,8.86255805741361,149.53103575888974,26.878444532054495,618.2132393277058,90.34736832174643,-67.01738364823534
9200,9.445881204739962,152.06653707507374,27.619046198821458,616.6899456168188,90.41844287432983,-66.82063484559959
